b0: 0.02868 b1: 0.0008 b2: -0.02788
a0: 1.0 a1: -2.0 a2: 1.0
index	rx	ix	ry	iy	error
350	-0.240959049237	-0.970535283537	0.454461375187	-0.890766444397	-0.715121340362
351	0.0566158154421	-0.998396038374	0.408612681795	-0.91270788113	-0.364287436892
352	0.349133357944	-0.937073048578	0.380695388469	-0.924700503514	-0.0339020902329
353	0.610463857387	-0.792044114191	0.370381362906	-0.928879780172	0.277226555456
354	0.817263438565	-0.576264237989	0.376879643405	-0.926262238455	0.570220888121
355	0.951059310791	-0.309008393668	0.399075383019	-0.916918119937	0.846137876683
356	0.999899887278	-0.0141497498447	0.435571635145	-0.900154070511	1.10597288402
357	0.959422384788	0.28197284899	0.484667369149	-0.874698543089	1.3506632577
358	0.833242538065	0.552907653011	0.544299949654	-0.838890675122	1.58109171147
359	0.632631617023	0.774452863087	0.611975935089	-0.790876384065	1.79808950956
360	0.375509597768	0.926818505418	0.684710670981	-0.728814995074	2.00243946551
361	0.0848444245058	0.996394210958	0.758994456682	-0.651097085484	2.19487876611
362	-0.213399648509	0.976964989146	0.830800531637	-0.556570280046	2.3761016308
363	-0.492581366481	0.8702663945	0.895647227327	-0.444765156213	2.54676181603
364	-0.727762258015	0.685829494706	0.948722932487	-0.316108837861	2.70747497368
365	-0.8979343145	0.440129488722	0.985077760905	-0.172109863082	2.858820872
366	-0.987896572945	0.155114026327	0.999879943901	-0.0154950890576	3.00134548713
367	-0.989612972733	-0.143757310072	0.988728177621	0.149721711111	3.13556297264
368	-0.902930192982	-0.429787234107	0.948003854906	0.3182588429	-3.02122779277
369	-0.735591348246	-0.677425544533	0.947758296849	0.31898935837	-2.72199847535
370	-0.502544319146	-0.86455144861	0.986847864763	0.16165176093	-2.25969972822
371	-0.22460650272	-0.974449546634	0.999765286383	0.0216649981028	-1.81900222252
372	0.0733947436588	-0.997302968813	0.995631804679	-0.0933665331442	-1.40383281035
373	0.364839856175	-0.931070287006	0.983032058685	-0.183433834386	-1.01285710339
374	0.623694910924	-0.781667869423	0.968249393659	-0.249986222978	-0.644669502912
375	0.8268371568	-0.562441389067	0.955515515826	-0.294940839858	-0.297941925526
376	0.956120501987	-0.292973694517	0.947359134308	-0.320172876183	0.0285764346396
377	0.9999964503	0.00266446761404	0.944935454365	-0.32725676018	0.336063483378
378	0.954545693948	0.298064620789	0.948298874219	-0.31737870936	0.625628471677
379	0.823828213632	0.5668395491	0.956612514564	-0.291363170252	0.898315997193
380	0.61952061256	0.784980388681	0.968304548153	-0.249772500541	1.1551097726
381	0.359873080256	0.933001268009	0.981188528834	-0.193051990108	1.39693617432
382	0.0680791574849	0.997679922779	0.992566847058	-0.121700674285	1.62466758438
383	-0.229796073667	0.973238801388	0.999335368941	-0.0364529886786	1.83912553752
384	-0.507144305949	0.861861156419	0.998104502524	0.0615418722524	2.04108368485
385	-0.739190847784	0.673496021186	0.985347988626	0.170555977058	2.23127058479
386	-0.905207672682	0.42496949222	0.957585916441	0.288147900624	2.41037233128
387	-0.990364992115	0.138481704181	0.911602986723	0.411071763318	2.57903502892
388	-0.987055956359	-0.16037624206	0.84469708666	0.53524464667	2.73786712369
389	-0.895576151721	-0.444908256238	0.754947103176	0.655785690151	2.88744159798
390	-0.724097196701	-0.689697940935	0.641483019538	0.767137233905	3.02829803754
391	-0.487936795643	-0.872878962662	0.504736266524	0.863273595829	-3.12224072911
392	-0.208190453829	-0.978088306307	0.509146937013	0.860679613172	-2.81712381429
393	0.0901529211827	-0.995927934543	0.645773975391	0.76352863254	-2.34928063177
394	0.380443204243	-0.924804286509	0.749929375941	0.661517899304	-1.9033618513
395	0.636749628924	-0.771070625861	0.823777091436	0.566913841449	-1.4832754894
396	0.836177105653	-0.548459522647	0.874132954445	0.485686707614	-1.08766941994
397	0.96091137188	-0.276856163725	0.90703832173	0.421048076724	-0.715121340336
398	0.999810287092	0.0194779317552	0.927260942067	0.374415738607	-0.364287436867
399	0.949399127044	0.314072121602	0.938207920682	0.346072098802	-0.0339020902093
